Date;Stake;Cards;Position;Board;NetWon;NetWonBB;SawShowdown;Stack;Currency;StackBB;Rake;HandCount
2022/08/30 17:57:38;NL2;4d,3d;CO;;0.0;0.0;No;1.85;EUR;92.5;0.0;1783
2022/08/30 17:57:46;NL2;Js,8h;BTN;;0.0;0.0;No;1.56;EUR;78.0;0.0;1784
2022/08/30 17:57:55;NL2;Kh,9c;MP;Qs,Jc,Ac;0.0;0.0;No;1.85;EUR;92.5;0.0;1785
2022/08/30 17:58:08;NL2;7c,3s;CO;;0.0;0.0;No;1.56;EUR;78.0;0.0;1786
2022/08/30 17:58:24;NL2;Js,Jc;EP;;0.02;1.0;No;1.85;EUR;92.5;0.0;1787
2022/08/30 17:58:35;NL2;Ah,2d;MP;;0.0;0.0;No;1.56;EUR;78.0;0.0;1788
2022/08/30 17:58:52;NL2;Qs,6d;SB;3h,Qc,8s,9c,Td;-0.01;-0.5;No;1.87;EUR;93.5;0.0;1789
2022/08/30 17:58:54;NL2;6s,6c;EP;;0.03;1.5;No;1.56;EUR;78.0;0.0;1790
2022/08/30 17:59:10;NL2;9s,8s;BB;Qd,4d,2d,2s,8c;0.21;10.5;No;1.59;EUR;79.5;0.03;1791
2022/08/30 18:00:09;NL2;9c,7s;BTN;5c,3d,2c;0.0;0.0;No;1.86;EUR;93.0;0.0;1792
2022/08/30 18:00:30;NL2;Kd,3h;SB;;-0.01;-0.5;No;1.8;EUR;90.0;0.0;1793
2022/08/30 18:00:52;NL2;Kc,Qs;BTN;7h,6d,2s,8h;0.0;0.0;No;1.79;EUR;89.5;0.0;1794
2022/08/30 18:00:53;NL2;Kc,7h;CO;Jh,Qd,Ad,7c,Ac;0.0;0.0;No;1.86;EUR;93.0;0.0;1795
2022/08/30 18:01:27;NL2;9s,7d;MP;;0.0;0.0;No;1.86;EUR;93.0;0.0;1796
2022/08/30 18:01:57;NL2;Jh,Jc;CO;;-0.44;-22.0;No;1.79;EUR;89.5;0.0;1797
2022/09/01 16:22:39;NL2;Jc,5h;MP;;-0.02;-1.0;No;2.0;EUR;100.0;0.0;1798
2022/09/01 16:22:59;NL2;6h,5h;BB;;-0.02;-1.0;No;2.0;EUR;100.0;0.0;1799
2022/09/01 16:23:05;NL2;7h,4h;SB;6s,Td,5h;-0.01;-0.5;No;1.98;EUR;99.0;0.0;1800
2022/09/01 16:23:24;NL2;9s,4s;SB;;-0.01;-0.5;No;1.98;EUR;99.0;0.0;1801
2022/09/01 16:23:48;NL2;3s,3d;BTN;6d,Td,4h,6h,2d;0.0;0.0;No;1.97;EUR;98.5;0.0;1802
2022/09/01 16:24:05;NL2;Kc,7h;BTN;8c,Ts,3c,5s,3d;0.0;0.0;No;1.97;EUR;98.5;0.0;1803
2022/09/01 16:24:50;NL2;Ac,3c;CO;2h,2c,6h,9h,3s;0.1;5.0;Yes;1.97;EUR;98.5;0.01;1804
2022/09/01 16:25:17;NL2;Ah,6s;CO;2c,Td,Jh,8h,9h;0.0;0.0;No;1.97;EUR;98.5;0.0;1805
2022/09/01 16:25:31;NL2;Ad,8s;MP;9d,6c,7d,4c,3s;0.0;0.0;No;2.07;EUR;103.5;0.0;1806
2022/09/01 16:26:19;NL2;Kh,3s;MP;;0.0;0.0;No;1.97;EUR;98.5;0.0;1807
2022/09/01 16:26:47;NL2;Js,Ts;EP;Kd,Jh,Ah;-0.06;-3.0;No;2.07;EUR;103.5;0.0;1808
2022/09/01 16:26:58;NL2;Qd,2s;EP;Ts,5d,2c;-0.02;-1.0;No;1.97;EUR;98.5;0.0;1809
2022/09/01 16:27:22;NL2;3s,2s;BB;9d,4d,4h,Ks;-0.19;-9.5;No;2.01;EUR;100.5;0.0;1810
2022/09/01 16:27:34;NL2;8d,7c;BB;Jh,Th,Ah;-0.01;-0.5;No;1.95;EUR;97.5;0.0;1811
2022/09/01 16:28:11;NL2;Ks,Th;BTN;Qd,9h,Kd,6d;0.0;0.0;No;1.94;EUR;97.0;0.0;1812
2022/09/01 16:28:23;NL2;4c,2c;SB;3h,Ks,2s,3c;-0.01;-0.5;No;1.82;EUR;91.0;0.0;1813
2022/09/01 16:28:53;NL2;Js,6h;CO;2c,Ts,3h,8s,6c;0.0;0.0;No;1.94;EUR;97.0;0.0;1814
2022/09/01 16:29:14;NL2;Ac,Qc;BTN;2s,Js,Ad;0.1;5.0;No;1.81;EUR;90.5;0.01;1815
2022/09/01 16:30:13;NL2;Kh,6s;CO;Kc,2d,As,Ks,8d;0.0;0.0;No;1.91;EUR;95.5;0.0;1816
2022/09/01 16:30:16;NL2;7h,4h;MP;9s,Tc,Ad;0.0;0.0;No;1.94;EUR;97.0;0.0;1817
2022/09/01 16:30:36;NL2;Th,3h;EP;8s,Qd,4s,Jh,Ks;0.0;0.0;No;1.94;EUR;97.0;0.0;1818
2022/09/01 16:31:02;NL2;5d,3c;MP;;0.0;0.0;No;1.91;EUR;95.5;0.0;1819
2022/09/01 16:31:24;NL2;Ah,2h;EP;Jc,Kh,2c,8s,Qc;-0.06;-3.0;No;1.91;EUR;95.5;0.0;1820
2022/09/01 16:31:51;NL2;Kh,2c;BB;4h,Kc,3c;-0.02;-1.0;No;1.94;EUR;97.0;0.0;1821
2022/09/01 16:32:34;NL2;Ah,4s;SB;9c,Kd,5d,2s,As;-0.01;-0.5;No;1.92;EUR;96.0;0.0;1822
2022/09/01 16:32:42;NL2;Tc,9c;BB;3c,8c,8s,Ad;0.03;1.5;No;1.85;EUR;92.5;0.0;1823
2022/09/01 16:33:32;NL2;Td,2d;SB;Kd,Ac,4c,6d,Js;-0.01;-0.5;No;1.88;EUR;94.0;0.0;1824
2022/09/01 16:33:33;NL2;Ac,Tc;BTN;4c,9s,Ah,2s;0.1;5.0;No;1.91;EUR;95.5;0.01;1825
2022/09/01 16:34:20;NL2;4h,3h;BTN;7s,7h,Qc,Ad,6d;0.0;0.0;No;1.87;EUR;93.5;0.0;1826
2022/09/01 16:34:28;NL2;Kc,2d;CO;4s,8c,Qh;0.0;0.0;No;2.01;EUR;100.5;0.0;1827
2022/09/01 16:35:13;NL2;As,Td;MP;Ks,5s,3c,2c,Ad;-0.32;-16.0;No;2.01;EUR;100.5;0.0;1828
2022/09/01 16:35:35;NL2;Qh,7d;CO;;0.0;0.0;No;1.87;EUR;93.5;0.0;1829
2022/09/01 16:35:58;NL2;Qc,8h;MP;;0.0;0.0;No;1.87;EUR;93.5;0.0;1830
2022/09/01 16:36:12;NL2;Qs,8d;BB;Jd,8h,3d,7d,5h;0.05;2.5;Yes;1.87;EUR;93.5;0.0;1831
2022/09/01 16:36:55;NL2;Kh,3c;EP;6c,4d,Td,Ts;0.0;0.0;No;1.69;EUR;84.5;0.0;1832
2022/09/01 16:37:17;NL2;Qd,Jd;SB;Kd,Ts,6d,5c,8h;-0.01;-0.5;No;1.92;EUR;96.0;0.0;1833
2022/09/01 16:37:41;NL2;Ad,2h;BB;3h,Th,6s,4c;-0.02;-1.0;No;1.69;EUR;84.5;0.0;1834
2022/09/01 16:38:07;NL2;As,6c;BTN;Kh,6d,Jd,Ac;0.12;6.0;No;1.91;EUR;95.5;0.01;1835
2022/09/01 16:38:15;NL2;Kc,7c;SB;7s,Jc,6c,4c,8s;-0.01;-0.5;No;1.67;EUR;83.5;0.0;1836
2022/09/01 16:39:15;NL2;5c,3d;CO;2c,8d,Th,Kh,8h;0.0;0.0;No;2.03;EUR;101.5;0.0;1837
2022/09/01 16:39:29;NL2;9c,7d;BTN;9h,8s,3c;0.0;0.0;No;1.66;EUR;83.0;0.0;1838
2022/09/01 16:39:57;NL2;Qh,7c;CO;3d,2d,Js;0.0;0.0;No;1.66;EUR;83.0;0.0;1839
2022/09/01 16:40:17;NL2;Jc,3c;MP;Td,2c,7d,6c,Qs;0.0;0.0;No;2.03;EUR;101.5;0.0;1840
2022/09/01 16:40:53;NL2;Qc,Js;MP;5s,8h,8c,7c,7h;0.0;0.0;No;1.66;EUR;83.0;0.0;1841
2022/09/01 16:41:08;NL2;8d,5h;EP;Jd,Ah,8c,2s;0.0;0.0;No;2.03;EUR;101.5;0.0;1842
2022/09/01 16:41:56;NL2;Ah,Kh;BB;6c,9h,2d;0.13;6.5;No;2.03;EUR;101.5;0.01;1843
2022/09/01 16:42:18;NL2;Th,6c;EP;7h,3s,Ac,5c,6s;0.0;0.0;No;1.66;EUR;83.0;0.0;1844
2022/09/01 16:42:43;NL2;4s,3h;SB;9h,3c,Jc,3s,8h;-0.01;-0.5;No;2.16;EUR;108.0;0.0;1845
2022/09/01 16:43:34;NL2;Kc,2c;BB;;-0.02;-1.0;No;1.66;EUR;83.0;0.0;1846
2022/09/01 16:44:04;NL2;6h,4d;BTN;3c,6d,2c,Qc,9c;0.0;0.0;No;2.15;EUR;107.5;0.0;1847
2022/09/01 16:44:15;NL2;Th,5c;SB;Qh,2h,Jc,8h,6s;-0.01;-0.5;No;1.64;EUR;82.0;0.0;1848
2022/09/01 16:44:57;NL2;Jh,2h;CO;2s,Kh,Ad,Tc,2d;0.0;0.0;No;2.15;EUR;107.5;0.0;1849
2022/09/01 16:45:13;NL2;Ah,Qc;BTN;Jh,Jd,Kd;0.34;17.0;No;1.63;EUR;81.5;0.03;1850
2022/09/01 16:45:49;NL2;8h,4s;MP;Ah,6h,7s,As,7h;0.0;0.0;No;2.15;EUR;107.5;0.0;1851
2022/09/01 16:45:56;NL2;Ah,4c;CO;8h,3d,Ad,Jh;0.0;0.0;No;1.97;EUR;98.5;0.0;1852
2022/09/01 16:46:27;NL2;Ac,8h;EP;2h,2c,6s;0.0;0.0;No;2.15;EUR;107.5;0.0;1853
2022/09/01 16:46:27;NL2;6d,3c;MP;;0.0;0.0;No;1.97;EUR;98.5;0.0;1854
2022/09/01 16:46:52;NL2;6c,6d;SB;Qd,6s,Js,5c;0.11;5.5;No;2.15;EUR;107.5;0.01;1855
2022/09/01 16:46:52;NL2;Qh,9s;EP;Ts,5s,7s,2d,5c;0.09;4.5;No;1.97;EUR;98.5;0.01;1856
2022/09/01 16:47:42;NL2;Kc,4c;BTN;Js,8h,5h,Td,Qd;0.0;0.0;No;2.26;EUR;113.0;0.0;1857
2022/09/01 16:47:44;NL2;Qh,7d;SB;;-0.01;-0.5;No;2.06;EUR;103.0;0.0;1858
2022/09/01 16:48:03;NL2;4h,3d;BTN;9c,Qs,Td,Ts;0.0;0.0;No;2.05;EUR;102.5;0.0;1859
2022/09/01 16:48:47;NL2;As,6d;CO;6h,Ah,Tc,Jh,Td;0.0;0.0;No;2.26;EUR;113.0;0.0;1860
2022/09/01 16:49:09;NL2;Ac,Qs;CO;3h,Ts,5h,3c,5c;-0.15;-7.5;Yes;2.05;EUR;102.5;0.0;1861
2022/09/01 16:49:39;NL2;Ac,4h;MP;8h,2h,4c,9c,5c;0.0;0.0;No;2.26;EUR;113.0;0.0;1862
2022/09/01 16:50:11;NL2;Qs,7c;MP;Jc,3h,2h;0.0;0.0;No;1.9;EUR;95.0;0.0;1863
2022/09/01 16:50:21;NL2;Kc,Jh;EP;3c,Ac,Tc,5c,Ts;0.68;34.0;Yes;2.26;EUR;113.0;0.28;1864
2022/09/01 16:51:12;NL2;Qh,3c;EP;;-0.02;-1.0;No;1.9;EUR;95.0;0.0;1865
2022/09/01 16:51:29;NL2;Td,5c;BB;2c,8h,6d;-0.02;-1.0;No;3.1;EUR;155.0;0.0;1866
2022/09/01 16:51:35;NL2;Kd,Th;SB;;-0.01;-0.5;No;1.88;EUR;94.0;0.0;1867
2022/09/01 16:51:59;NL2;Jc,Th;BTN;8h,5c,2d,Js,6h;0.15;7.5;No;1.87;EUR;93.5;0.01;1868
2022/09/01 16:52:15;NL2;Ks,9c;SB;;-0.01;-0.5;No;3.08;EUR;154.0;0.0;1869
2022/09/01 16:52:46;NL2;Js,7c;BTN;7h,4c,Kh;0.0;0.0;No;3.07;EUR;153.5;0.0;1870
2022/09/01 16:53:10;NL2;Ts,4h;CO;Jd,4d,8c,6d,9h;0.0;0.0;No;2.02;EUR;101.0;0.0;1871
2022/09/01 16:53:21;NL2;Ac,Jh;CO;3h,2c,Kc;0.12;6.0;No;3.07;EUR;153.5;0.01;1872
2022/09/01 16:53:50;NL2;As,2c;MP;9h,8h,9d,5d;0.0;0.0;No;2.02;EUR;101.0;0.0;1873
2022/09/01 16:54:38;NL2;6c,6d;MP;;0.0;0.0;No;3.19;EUR;159.5;0.0;1874
2022/09/13 20:14:28;NL2;3s,2s;BB;Jh,7c,7h,5d;-0.02;-1.0;No;2.0;EUR;100.0;0.0;1875
2022/09/13 20:15:06;NL2;Jh,5s;SB;4h,5d,7s;-0.01;-0.5;No;2.0;EUR;100.0;0.0;1876
2022/09/13 20:15:13;NL2;Qh,2h;SB;5s,5c,Kh,4s,7d;-0.01;-0.5;No;1.98;EUR;99.0;0.0;1877
2022/09/13 20:15:43;NL2;As,4h;BTN;;-0.05;-2.5;No;1.99;EUR;99.5;0.0;1878
2022/09/13 20:16:29;NL2;Qh,2c;CO;5d,6c,2h,2d,As;0.0;0.0;No;1.94;EUR;97.0;0.0;1879
2022/09/13 20:17:04;NL2;Th,3d;BTN;9c,Kc,7d,2h;0.0;0.0;No;1.97;EUR;98.5;0.0;1880
2022/09/13 20:17:39;NL2;5h,2h;EP;;-0.02;-1.0;No;1.94;EUR;97.0;0.0;1881
2022/09/13 20:17:57;NL2;6h,4s;CO;6d,7c,Tc,4d,2d;0.0;0.0;No;1.97;EUR;98.5;0.0;1882
2022/09/13 20:18:12;NL2;Ts,4d;SB;9h,5c,Kd,Kh;-0.01;-0.5;No;1.92;EUR;96.0;0.0;1883
2022/09/13 20:18:38;NL2;Ad,9c;MP;2d,Ks,Qd,3d,Jd;0.0;0.0;No;1.97;EUR;98.5;0.0;1884
2022/09/13 20:18:56;NL2;4d,3h;BTN;Qh,7c,Th,Kc,2d;0.0;0.0;No;1.91;EUR;95.5;0.0;1885
2022/09/13 20:19:30;NL2;Kc,9c;EP;7s,2h,As,4d,9d;-0.12;-6.0;Yes;1.97;EUR;98.5;0.0;1886
2022/09/13 20:20:14;NL2;Js,2s;CO;9s,Kd,Ks,7d,3d;0.0;0.0;No;1.91;EUR;95.5;0.0;1887
2022/09/13 20:20:34;NL2;5c,2h;BB;4s,As,9c,9d,Qc;-0.02;-1.0;Yes;1.85;EUR;92.5;0.0;1888
2022/09/13 20:21:01;NL2;Ts,7h;MP;9s,Kh,Kd,4s;0.0;0.0;No;1.91;EUR;95.5;0.0;1889
2022/09/13 20:21:48;NL2;Qh,6h;EP;Td,3s,9c;0.0;0.0;No;1.91;EUR;95.5;0.0;1890
2022/09/13 20:21:54;NL2;Ah,9h;SB;;0.04;2.0;No;1.83;EUR;91.5;0.0;1891
2022/09/13 20:22:31;NL2;Tc,9d;BTN;;0.0;0.0;No;1.87;EUR;93.5;0.0;1892
2022/09/13 20:22:48;NL2;Jc,Tc;BB;8c,4h,7h;-0.02;-1.0;No;1.91;EUR;95.5;0.0;1893
2022/09/13 20:22:56;NL2;2h,2c;CO;Ah,Js,3c,9h;0.1;5.0;No;1.87;EUR;93.5;0.01;1894
2022/09/13 20:23:51;NL2;9d,7s;SB;Ad,Ks,4c;-0.01;-0.5;No;1.89;EUR;94.5;0.0;1895
2022/09/13 20:23:54;NL2;Qc,Ts;MP;As,Ks,2h,4h,3h;0.0;0.0;No;1.97;EUR;98.5;0.0;1896
2022/09/13 20:24:34;NL2;7c,5d;BTN;Qh,2d,Jh,9s,2s;0.0;0.0;No;1.88;EUR;94.0;0.0;1897
2022/09/13 20:25:06;NL2;9c,3d;EP;4c,2s,6c,9s,Kh;0.0;0.0;No;1.97;EUR;98.5;0.0;1898
2022/09/13 20:25:27;NL2;4d,3c;MP;;0.0;0.0;No;1.88;EUR;94.0;0.0;1899
2022/09/13 20:25:51;NL2;8s,6c;EP;7s,6h,5d,4s,3h;0.0;0.0;No;1.88;EUR;94.0;0.0;1900
2022/09/14 13:10:18;NL2;9s,5h;BB;6d,Qd,Th,8d,5s;-0.02;-1.0;No;2.0;EUR;100.0;0.0;1901
2022/09/14 13:11:21;NL2;8c,3d;SB;7h,9c,2s,Ad,5s;-0.01;-0.5;No;1.98;EUR;99.0;0.0;1902
2022/09/14 13:12:23;NL2;Kc,4s;BTN;Jd,7s,Kh;0.0;0.0;No;1.97;EUR;98.5;0.0;1903
2022/09/14 13:12:57;NL2;5c,3c;CO;3d,Ts,3s;0.0;0.0;No;1.97;EUR;98.5;0.0;1904
2022/09/14 13:13:34;NL2;8h,3s;BB;8c,5c,Ts;-0.02;-1.0;No;2.0;EUR;100.0;0.0;1905
2022/09/14 13:13:48;NL2;9c,6d;MP;7s,3c,8s;0.0;0.0;No;1.97;EUR;98.5;0.0;1906
2022/09/14 13:14:28;NL2;9d,3h;EP;6d,7c,8c,Th,7d;0.0;0.0;No;1.97;EUR;98.5;0.0;1907
2022/09/14 13:14:39;NL2;6h,4s;SB;Ac,3d,Qd,2h,9c;-0.01;-0.5;No;1.98;EUR;99.0;0.0;1908
2022/09/14 13:15:58;NL2;5s,4h;SB;;-0.01;-0.5;No;1.97;EUR;98.5;0.0;1909
2022/09/14 13:16:13;NL2;Ts,5s;BTN;Kd,Ac,Ad,3c;0.0;0.0;No;1.97;EUR;98.5;0.0;1910
2022/09/14 13:16:55;NL2;8h,6c;BTN;;0.0;0.0;No;1.96;EUR;98.0;0.0;1911
2022/09/14 13:17:19;NL2;Ad,6s;CO;;0.0;0.0;No;1.96;EUR;98.0;0.0;1912
2022/09/14 13:17:34;NL2;5h,2s;CO;8s,As,4h;0.0;0.0;No;1.97;EUR;98.5;0.0;1913
2022/09/14 13:18:00;NL2;6c,3h;MP;As,Jh,Tc;0.0;0.0;No;1.96;EUR;98.0;0.0;1914
2022/09/14 13:18:08;NL2;9d,7s;MP;8s,4d,3d,7d,Qd;0.0;0.0;No;1.97;EUR;98.5;0.0;1915
2022/09/14 13:18:41;NL2;5d,3s;EP;;-0.02;-1.0;No;1.96;EUR;98.0;0.0;1916
2022/09/14 13:19:01;NL2;Kd,7c;EP;;0.0;0.0;No;1.97;EUR;98.5;0.0;1917
2022/09/14 13:19:17;NL2;Qh,4c;SB;7h,Jd,2h,3c;-0.01;-0.5;No;1.94;EUR;97.0;0.0;1918
2022/09/14 13:19:23;NL2;Jd,3d;BB;6h,Qd,6c;-0.02;-1.0;No;1.97;EUR;98.5;0.0;1919
2022/09/14 13:20:12;NL2;8c,4d;BTN;;0.0;0.0;No;1.93;EUR;96.5;0.0;1920
2022/09/14 13:20:31;NL2;Kd,3s;SB;7s,Qh,Td,4d;-0.01;-0.5;No;1.95;EUR;97.5;0.0;1921
2022/09/14 13:20:52;NL2;8d,6s;CO;;0.0;0.0;No;1.93;EUR;96.5;0.0;1922
2022/09/14 13:21:20;NL2;Ts,4d;MP;8h,3s,Js,Td,2d;0.0;0.0;No;1.93;EUR;96.5;0.0;1923
2022/09/14 13:22:06;NL2;Ad,Ts;BTN;8h,Js,Kc,3c,6h;-0.13;-6.5;No;1.94;EUR;97.0;0.0;1924
2022/09/14 13:22:13;NL2;As,7h;EP;Ks,9c,Jc,Ad,Qc;0.0;0.0;No;1.93;EUR;96.5;0.0;1925
2022/09/14 13:23:31;NL2;7s,2s;EP;2c,8c,Kc,3c;0.0;0.0;No;1.81;EUR;90.5;0.0;1926
2022/09/14 13:23:42;NL2;Kc,Tc;BB;4d,Ks,6d,Ah,3c;0.28;14.0;No;1.93;EUR;96.5;0.04;1927
2022/09/14 13:24:21;NL2;7d,6h;BB;;-0.02;-1.0;No;1.81;EUR;90.5;0.0;1928
2022/09/14 13:24:45;NL2;4s,2s;SB;;-0.01;-0.5;No;1.79;EUR;89.5;0.0;1929
2022/09/14 13:25:12;NL2;Ts,8h;SB;;-0.01;-0.5;No;2.21;EUR;110.5;0.0;1930
2022/09/14 13:25:12;NL2;As,6c;BTN;;0.0;0.0;No;1.78;EUR;89.0;0.0;1931
2022/09/14 13:25:34;NL2;9d,8s;BTN;4s,Kc,Ad,Jc,9c;0.0;0.0;No;2.2;EUR;110.0;0.0;1932
2022/09/14 13:25:59;NL2;Js,Td;CO;;-0.06;-3.0;No;1.78;EUR;89.0;0.0;1933
2022/09/14 13:26:37;NL2;8s,6s;MP;;0.0;0.0;No;1.72;EUR;86.0;0.0;1934
2022/09/14 13:26:45;NL2;Kd,7h;MP;As,3d,Jh,3s,4h;0.0;0.0;No;2.2;EUR;110.0;0.0;1935
2022/09/14 13:26:57;NL2;Td,8s;EP;;0.0;0.0;No;1.72;EUR;86.0;0.0;1936
2022/09/14 13:27:19;NL2;8d,2s;BB;Ah,Qd,9s,9c,Ac;-0.08;-4.0;No;1.72;EUR;86.0;0.0;1937
2022/09/14 13:28:22;NL2;Jc,4c;SB;Js,8c,2s;-0.01;-0.5;No;1.64;EUR;82.0;0.0;1938
2022/09/14 13:28:57;NL2;Ah,9h;BB;;0.03;1.5;No;2.2;EUR;110.0;0.0;1939
2022/09/14 13:29:36;NL2;As,7c;SB;Th,2s,Ad,Jd,7s;-0.01;-0.5;No;2.23;EUR;111.5;0.0;1940
2022/09/14 13:29:47;NL2;Qh,Jc;BTN;;0.03;1.5;No;1.63;EUR;81.5;0.0;1941
2022/09/14 13:30:09;NL2;Kc,8c;CO;;-0.06;-3.0;No;1.66;EUR;83.0;0.0;1942
2022/09/14 13:30:47;NL2;9h,7h;MP;;0.0;0.0;No;1.6;EUR;80.0;0.0;1943
2022/09/14 13:30:59;NL2;Th,4s;BTN;;0.0;0.0;No;2.22;EUR;111.0;0.0;1944
2022/09/14 13:31:19;NL2;Ad,5d;EP;;0.0;0.0;No;1.6;EUR;80.0;0.0;1945
2022/09/14 13:31:36;NL2;9s,3h;CO;Jd,2h,4c,2c;0.0;0.0;No;2.22;EUR;111.0;0.0;1946
2022/09/14 13:31:42;NL2;Td,5d;BB;;-0.02;-1.0;No;1.6;EUR;80.0;0.0;1947
2022/09/14 13:32:03;NL2;Ad,7c;SB;Jd,8d,Qs;-0.01;-0.5;No;1.58;EUR;79.0;0.0;1948
2022/09/14 13:32:13;NL2;Ah,9h;MP;;0.0;0.0;No;2.22;EUR;111.0;0.0;1949
2022/09/14 13:32:51;NL2;6h,5s;EP;;0.0;0.0;No;2.22;EUR;111.0;0.0;1950
2022/09/14 13:33:10;NL2;2s,2h;BB;Ts,7d,Th,Jc,5s;-0.06;-3.0;No;2.22;EUR;111.0;0.0;1951
2022/09/14 13:33:18;NL2;Ah,Jc;BTN;;0.03;1.5;No;1.99;EUR;99.5;0.0;1952
2022/09/14 13:33:47;NL2;4c,2h;CO;;0.0;0.0;No;2.02;EUR;101.0;0.0;1953
2022/09/14 13:34:05;NL2;Ks,7d;MP;2s,Ah,7c;0.0;0.0;No;2.02;EUR;101.0;0.0;1954
2022/09/14 13:34:19;NL2;Kh,2s;SB;8d,7d,2h,Th,3h;-0.01;-0.5;No;2.16;EUR;108.0;0.0;1955
2022/09/14 13:35:02;NL2;9c,8c;BTN;;0.0;0.0;No;2.15;EUR;107.5;0.0;1956
2022/09/14 13:35:02;NL2;9c,3d;EP;;0.0;0.0;No;2.02;EUR;101.0;0.0;1957
2022/09/14 13:35:22;NL2;Ks,6s;CO;;0.0;0.0;No;2.15;EUR;107.5;0.0;1958
2022/09/14 13:35:29;NL2;Js,2h;BB;Kh,As,Ts,Qc,Jd;-0.02;-1.0;No;2.02;EUR;101.0;0.0;1959
2022/09/14 13:35:54;NL2;6s,4s;MP;2c,3s,Ac;0.0;0.0;No;2.15;EUR;107.5;0.0;1960
2022/09/14 13:36:34;NL2;5h,2s;SB;;-0.01;-0.5;No;2.0;EUR;100.0;0.0;1961
2022/09/14 13:36:43;NL2;Jc,5h;EP;;-0.02;-1.0;No;2.15;EUR;107.5;0.0;1962
2022/09/14 13:36:50;NL2;8s,6d;BTN;;0.0;0.0;No;1.99;EUR;99.5;0.0;1963
2022/09/14 13:37:05;NL2;As,Tc;SB;Qd,2c,9s;-0.02;-1.0;No;2.13;EUR;106.5;0.0;1964
2022/09/14 13:37:37;NL2;Ac,5s;CO;8h,2c,9c;0.0;0.0;No;1.99;EUR;99.5;0.0;1965
2022/09/14 13:39:05;NL2;7d,5c;BB;8d,Kc,Ks;-0.02;-1.0;No;1.99;EUR;99.5;0.0;1966
2022/09/14 13:39:19;NL2;4s,3d;MP;Ad,Kd,5d;0.0;0.0;No;2.11;EUR;105.5;0.0;1967
2022/09/14 13:39:33;NL2;Kd,8c;SB;Qs,3s,Td,7d,Ad;-0.01;-0.5;No;1.97;EUR;98.5;0.0;1968
2022/09/14 13:39:53;NL2;8c,2c;EP;;0.0;0.0;No;2.11;EUR;105.5;0.0;1969
2022/09/14 13:40:27;NL2;Kd,Ts;BB;;-0.02;-1.0;No;2.11;EUR;105.5;0.0;1970
2022/09/14 13:40:30;NL2;9s,3c;BTN;2s,Kd,5s,Js;0.0;0.0;No;1.96;EUR;98.0;0.0;1971
2022/09/14 13:40:57;NL2;8h,7h;SB;2s,Jh,Qd,6h;-0.01;-0.5;No;2.09;EUR;104.5;0.0;1972
2022/09/14 13:41:20;NL2;4s,3c;CO;Qs,2s,8h,9d;0.0;0.0;No;1.96;EUR;98.0;0.0;1973
2022/09/14 13:41:48;NL2;Ah,7s;BTN;;0.0;0.0;No;2.08;EUR;104.0;0.0;1974
2022/09/14 13:42:09;NL2;Ts,3s;CO;;0.0;0.0;No;2.08;EUR;104.0;0.0;1975
2022/09/14 13:42:20;NL2;3d,2h;EP;8c,Qs,Ts,3s;-0.02;-1.0;No;1.96;EUR;98.0;0.0;1976
2022/09/14 13:42:35;NL2;9d,2d;MP;Ah,4c,7d,Ks;0.0;0.0;No;2.08;EUR;104.0;0.0;1977
2022/09/14 13:43:08;NL2;4h,3c;EP;8h,4d,6s,Jd,Td;-0.06;-3.0;Yes;2.08;EUR;104.0;0.0;1978
2022/09/14 13:43:18;NL2;9h,6s;BB;;-0.01;-0.5;No;1.94;EUR;97.0;0.0;1979
2022/09/14 13:43:43;NL2;Td,7c;BTN;;0.0;0.0;No;1.93;EUR;96.5;0.0;1980
2022/09/14 13:43:48;NL2;7d,6c;BB;4s,6d,3h,Kc,2d;-0.01;-0.5;No;2.02;EUR;101.0;0.0;1981
2022/09/14 13:44:02;NL2;Td,3s;CO;3h,Kh,Qh,Kc,9h;0.0;0.0;No;1.93;EUR;96.5;0.0;1982
2022/09/14 13:44:43;NL2;9s,3h;BTN;;0.0;0.0;No;2.01;EUR;100.5;0.0;1983
2022/09/14 13:45:01;NL2;Jc,2h;EP;Qs,Jh,8d,As;-0.02;-1.0;No;1.93;EUR;96.5;0.0;1984
2022/09/14 13:45:03;NL2;Js,8d;CO;Ad,Kd,5s,7c,Qc;0.0;0.0;No;2.01;EUR;100.5;0.0;1985
2022/09/14 13:46:34;NL2;Js,Jd;MP;Ah,Th,2d;-0.02;-1.0;No;2.01;EUR;100.5;0.0;1986
2022/09/14 13:46:53;NL2;Qd,8h;BB;;0.02;1.0;No;1.91;EUR;95.5;0.0;1987
2022/09/14 13:47:15;NL2;8c,3s;EP;;0.0;0.0;No;1.99;EUR;99.5;0.0;1988
2022/09/14 13:47:20;NL2;Kd,9h;BTN;;0.03;1.5;No;1.93;EUR;96.5;0.0;1989
2022/09/14 13:47:39;NL2;6s,6c;CO;6h,2s,Kc;0.08;4.0;No;1.96;EUR;98.0;0.01;1990
2022/09/14 13:48:32;NL2;6d,5s;BB;;-0.02;-1.0;No;1.99;EUR;99.5;0.0;1991
2022/09/14 13:48:45;NL2;Th,3c;BB;Qh,7s,4c;-0.02;-1.0;No;2.0;EUR;100.0;0.0;1992
2022/09/14 13:48:54;NL2;Ad,6d;SB;Qs,Th,Ac;-0.01;-0.5;No;1.97;EUR;98.5;0.0;1993
